,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
150,2007-06-25 00:00,1.06845,1.0732,1.06778,1.0706,440365,0.002012,0.000123,1.068287,1.068942,1.069229,1.069594,1.065089,1.069486,1.066999,1.070258,1.08313,1.084441,1.073523,1.057561,1.118372,1.106947,1.095811,1.052138,-0.003588,15.320085,69.114219,55.298862,0.323291,-0.334792,-20.636721,1.07846,1.051744,1.065102
151,2007-06-26 00:00,1.0706,1.07255,1.06705,1.0706,682223,0.0,8.1e-05,1.069637,1.069416,1.06989,1.070264,1.065554,1.069592,1.067524,1.070472,1.082213,1.083898,1.073032,1.058516,1.117351,1.106227,1.094865,1.051835,-0.003129,6.973386,69.114219,55.298862,0.281004,-0.291977,-18.681308,1.078908,1.052192,1.06555
152,2007-06-27 00:00,1.0706,1.07335,1.06905,1.0701,489130,-0.000467,8.8e-05,1.070178,1.069611,1.070022,1.07065,1.066147,1.06964,1.067957,1.070679,1.081431,1.083357,1.072557,1.05955,1.116281,1.105512,1.09393,1.051609,-0.002774,18.571885,66.042155,53.891458,0.215396,-0.258834,-16.741598,1.079532,1.052816,1.066174
153,2007-06-28 00:00,1.0701,1.0703,1.0574,1.0595,790893,-0.009906,0.000163,1.067842,1.066722,1.066971,1.065423,1.066011,1.068675,1.067324,1.069717,1.080391,1.082421,1.071697,1.060312,1.115104,1.104601,1.092805,1.051339,-0.003309,-117.632295,11.351351,33.213694,-0.758711,-0.309063,-14.971332,1.079617,1.052901,1.066259
154,2007-06-29 00:00,1.05965,1.0659,1.0468,1.0652,928784,0.005238,0.000206,1.067408,1.066287,1.066217,1.062276,1.066331,1.068344,1.067247,1.06856,1.079525,1.081746,1.071101,1.061,1.113952,1.10382,1.091817,1.051094,-0.003236,-155.561397,63.230241,46.056016,-0.149981,-0.302369,-13.321459,1.079611,1.052895,1.066253
155,2007-07-01 00:00,1.06304,1.0636,1.06199,1.063,13856,-3.8e-05,0.001162,1.0665,1.065348,1.064957,1.061567,1.066418,1.067835,1.066929,1.067202,1.078635,1.081011,1.070453,1.061576,1.112826,1.103012,1.090808,1.050854,-0.003318,-85.989572,55.670103,42.423108,-0.737697,-0.310141,-11.776733,1.079688,1.052972,1.06633
156,2007-07-02 00:00,1.063,1.0633,1.0526,1.0565,473546,-0.006115,0.000226,1.06415,1.06282,1.0621,1.059203,1.066213,1.066755,1.065985,1.065104,1.077613,1.08005,1.069585,1.061855,1.111614,1.102091,1.089693,1.050547,-0.003862,-147.264129,33.333333,33.432723,-0.564706,-0.36138,-10.504385,1.079372,1.052657,1.066014
157,2007-07-03 00:00,1.0565,1.06345,1.05406,1.061,440651,0.004259,0.000213,1.06255,1.0623,1.0612,1.058356,1.066148,1.066207,1.065488,1.063214,1.076709,1.079303,1.068934,1.062011,1.110428,1.101277,1.088691,1.050232,-0.003886,-100.103628,48.797251,43.070185,-0.548343,-0.36379,-9.427383,1.079259,1.052543,1.065901
158,2007-07-04 00:00,1.061,1.06115,1.0557,1.05733,238538,-0.003459,0.000228,1.060422,1.06088,1.059709,1.05757,1.06604,1.065362,1.064648,1.061192,1.075814,1.078441,1.068174,1.061963,1.10928,1.100407,1.087639,1.049883,-0.004153,-105.949073,36.185567,37.9059,-1.508123,-0.389081,-8.562236,1.079133,1.052417,1.065775
159,2007-07-05 00:00,1.0576,1.0592,1.0554,1.0567,555960,-0.000851,6.8e-05,1.059955,1.059686,1.058645,1.056779,1.065517,1.064537,1.063759,1.059228,1.074842,1.077588,1.067424,1.061751,1.108129,1.099542,1.086598,1.049503,-0.004365,-99.886735,34.020619,37.026536,-1.039521,-0.409259,-7.94334,1.078755,1.05204,1.065397
160,2007-07-06 00:00,1.0567,1.0567,1.0461,1.0492,632559,-0.007098,0.000168,1.057288,1.05669,1.055572,1.052561,1.064597,1.063076,1.062205,1.056719,1.073722,1.076475,1.066418,1.061209,1.106914,1.098545,1.085431,1.049026,-0.00508,-142.503855,10.402685,28.078861,-1.801675,-0.476848,-7.617458,1.077852,1.051136,1.064494
161,2007-07-08 00:00,1.04896,1.0494,1.0479,1.04825,16690,-0.000677,0.000899,1.05483,1.054278,1.05299,1.048153,1.06362,1.061664,1.060648,1.05388,1.072455,1.075368,1.06542,1.060365,1.105662,1.097549,1.084269,1.048467,-0.005658,-129.759305,7.413793,27.120978,-2.087614,-0.531725,-7.602451,1.07692,1.050205,1.063562
162,2007-07-09 00:00,1.0483,1.0502,1.0443,1.0496,422746,0.00124,0.00014,1.05368,1.052942,1.051496,1.046767,1.06272,1.060515,1.059313,1.051298,1.071241,1.074358,1.064523,1.059338,1.1044,1.096599,1.083159,1.047867,-0.005938,-108.737569,18.244406,30.98159,-1.961517,-0.558657,-7.813448,1.076041,1.049325,1.062683
163,2007-07-10 00:00,1.0496,1.0563,1.0476,1.054,648628,0.004192,0.000134,1.052513,1.053244,1.051587,1.049932,1.06208,1.059895,1.058482,1.0497,1.070103,1.073559,1.063847,1.058318,1.103184,1.095756,1.082161,1.0473,-0.005739,-60.055731,33.390706,42.446975,-1.504532,-0.540288,-8.114943,1.075305,1.048589,1.061947
164,2007-07-11 00:00,1.054,1.0612,1.0535,1.0547,967056,0.000664,8e-05,1.052075,1.05366,1.052212,1.053869,1.06127,1.0594,1.057779,1.049045,1.069069,1.07282,1.063243,1.057335,1.101981,1.094943,1.081201,1.046779,-0.005462,-25.384356,35.800344,44.150073,-0.453044,-0.514483,-8.579986,1.074612,1.047896,1.061254
165,2007-07-12 00:00,1.0546,1.055,1.04477,1.0455,944954,-0.008629,0.000108,1.050208,1.051329,1.050333,1.051429,1.06042,1.058076,1.056278,1.048099,1.068,1.071748,1.062319,1.056158,1.100676,1.093964,1.080083,1.046218,-0.005917,-81.498349,4.130809,30.474496,-1.849418,-0.557932,-9.171937,1.073766,1.04705,1.060408
166,2007-07-13 00:00,1.0455,1.0498,1.04455,1.0474,504591,0.001817,0.000104,1.049908,1.050206,1.049531,1.047502,1.059447,1.057059,1.055038,1.047179,1.066896,1.070794,1.061511,1.054913,1.099384,1.093042,1.079028,1.045656,-0.006054,-78.540969,11.923077,35.25357,-1.467545,-0.571391,-9.883156,1.072843,1.046127,1.059485
167,2007-07-15 00:00,1.04798,1.04855,1.04702,1.04747,17100,-0.000487,0.000895,1.049778,1.049424,1.048834,1.045747,1.058145,1.056146,1.053897,1.046281,1.065854,1.069879,1.060749,1.053652,1.098258,1.092139,1.078,1.045104,-0.006087,-68.714254,14.675926,35.442213,-0.854709,-0.574981,-10.660192,1.071662,1.044947,1.058304
168,2007-07-16 00:00,1.0477,1.0483,1.0415,1.0436,470548,-0.003913,0.000145,1.048778,1.04776,1.047069,1.044453,1.056935,1.054951,1.052512,1.045189,1.064956,1.068848,1.059876,1.052283,1.097131,1.091178,1.076917,1.044534,-0.006352,-84.31007,9.502262,29.887354,-1.639962,-0.600658,-11.47562,1.070396,1.04368,1.057038
169,2007-07-17 00:00,1.0436,1.0453,1.0418,1.0432,453268,-0.000383,7.7e-05,1.046978,1.046457,1.045475,1.043069,1.055672,1.053832,1.051203,1.044164,1.064023,1.067843,1.059023,1.050827,1.095988,1.090228,1.075849,1.043955,-0.006519,-82.931101,7.744875,29.338959,-1.336385,-0.617091,-12.2949,1.069142,1.042427,1.055784
170,2007-07-18 00:00,1.0432,1.04785,1.03995,1.0441,467150,0.000863,0.000169,1.045212,1.045784,1.044653,1.042725,1.054348,1.052905,1.050101,1.043359,1.063209,1.066911,1.058242,1.049356,1.094824,1.089315,1.074822,1.043389,-0.006504,-74.346849,17.659574,32.551926,-1.192391,-0.6162,-12.995899,1.067814,1.041099,1.054456
171,2007-07-19 00:00,1.0441,1.0465,1.0412,1.04325,511777,-0.000814,0.000104,1.044837,1.04506,1.044092,1.042899,1.05298,1.051986,1.049044,1.042657,1.062334,1.065984,1.057459,1.047886,1.09365,1.088402,1.073801,1.042828,-0.006486,-74.419348,15.529412,31.015103,-0.567099,-0.615015,-13.561902,1.066494,1.039778,1.053136
172,2007-07-20 00:00,1.0432,1.04975,1.0413,1.0485,434043,0.005081,0.000195,1.04502,1.046043,1.045139,1.045582,1.0519,1.051654,1.048618,1.04264,1.061644,1.065298,1.056917,1.046621,1.092526,1.087612,1.072907,1.042332,-0.005979,-52.355502,40.235294,48.382431,0.023849,-0.567195,-14.079468,1.065278,1.038562,1.05192
173,2007-07-22 00:00,1.04804,1.0484,1.04708,1.0477,9579,-0.000324,0.001378,1.045058,1.046516,1.045905,1.047995,1.05131,1.051277,1.048218,1.042977,1.060902,1.064608,1.05637,1.045533,1.091444,1.086822,1.072019,1.041888,-0.005578,-38.802947,36.470588,46.331577,-0.181021,-0.529353,-14.563943,1.064544,1.037828,1.051186
