2007-06-10 00:00,0.89507,0.89617,0.89447,0.89547,44
2007-06-11 00:00,0.89497,0.89617,0.89127,0.89337,512
2007-06-12 00:00,0.89327,0.89777,0.89227,0.89627,568
2007-06-13 00:00,0.89577,0.89827,0.89417,0.89617,369
2007-06-14 00:00,0.89627,0.89667,0.89007,0.89167,624
2007-06-15 00:00,0.89217,0.89897,0.88797,0.89847,514
2007-06-17 00:00,0.89737,0.89927,0.89557,0.89833,97
2007-06-18 00:00,0.89823,0.90417,0.89597,0.90283,575
2007-06-19 00:00,0.90197,0.90377,0.89737,0.89887,613
2007-06-20 00:00,0.89857,0.90303,0.89767,0.89937,501
2007-06-21 00:00,0.89957,0.91027,0.89907,0.90897,546
2007-06-22 00:00,0.90907,0.91077,0.90363,0.90507,435
2007-06-24 00:00,0.90567,0.90677,0.90467,0.90557,73
2007-06-25 00:00,0.90607,0.91017,0.90453,0.90567,546
2007-06-26 00:00,0.90547,0.90887,0.90177,0.90277,524
2007-06-27 00:00,0.90283,0.90357,0.89447,0.89817,359
2007-06-28 00:00,0.89807,0.90057,0.89447,0.89667,452
2007-06-29 00:00,0.89687,0.90453,0.89487,0.90367,252
2007-07-01 00:00,0.90177,0.90647,0.90167,0.90287,54
2007-07-02 00:00,0.90287,0.90727,0.90277,0.90657,407
2007-07-03 00:00,0.90603,0.90767,0.90187,0.90613,421
2007-07-04 00:00,0.90617,0.90867,0.90443,0.90667,610
2007-07-05 00:00,0.90677,0.90947,0.90267,0.90387,528
2007-07-06 00:00,0.90417,0.90527,0.89657,0.90007,364
2007-07-08 00:00,0.89987,0.90007,0.89817,0.89927,119
2007-07-09 00:00,0.89857,0.90287,0.89717,0.90137,432
2007-07-10 00:00,0.90157,0.90797,0.89937,0.90707,322
2007-07-11 00:00,0.90507,0.91217,0.90507,0.90893,257
2007-07-12 00:00,0.90857,0.90993,0.90267,0.90587,303
2007-07-13 00:00,0.90577,0.91127,0.90457,0.91107,253
2007-07-15 00:00,0.91187,0.91267,0.91007,0.91147,80
2007-07-16 00:00,0.91137,0.91527,0.90767,0.90967,337
2007-07-17 00:00,0.91017,0.91317,0.90877,0.91057,382
2007-07-18 00:00,0.91117,0.91637,0.91027,0.91467,228
2007-07-19 00:00,0.91537,0.91897,0.91457,0.91707,437
2007-07-20 00:00,0.91777,0.92267,0.91657,0.92247,285
2007-07-22 00:00,0.92157,0.92207,0.92027,0.92197,49
2007-07-23 00:00,0.92157,0.92457,0.92023,0.92343,248
2007-07-24 00:00,0.92487,0.92667,0.91197,0.91407,252
2007-07-25 00:00,0.91427,0.92227,0.91327,0.92197,173
2007-07-26 00:00,0.92177,0.92467,0.91747,0.91787,135
2007-07-27 00:00,0.92047,0.92287,0.90387,0.90617,48
2007-07-29 00:00,0.90617,0.90627,0.90147,0.90627,13
2007-07-30 00:00,0.90613,0.91627,0.90327,0.91447,128
2007-07-31 00:00,0.91557,0.91643,0.90637,0.90857,129
2007-08-01 00:00,0.90917,0.91037,0.89807,0.90177,105
2007-08-02 00:00,0.90087,0.90477,0.89993,0.90343,165
2007-08-03 00:00,0.90377,0.90507,0.90093,0.90287,237
2007-08-05 00:00,0.90097,0.90237,0.90027,0.90217,60
2007-08-06 00:00,0.90367,0.90507,0.89967,0.90237,332
2007-08-07 00:00,0.90117,0.90407,0.89897,0.90207,236
2007-08-08 00:00,0.90277,0.90517,0.90017,0.90407,288
2007-08-09 00:00,0.90407,0.90697,0.89677,0.89777,213
2007-08-10 00:00,0.89573,0.89697,0.88827,0.88877,94
2007-08-12 00:00,0.88877,0.89157,0.88877,0.88987,80
2007-08-13 00:00,0.89047,0.89533,0.88367,0.88717,171
2007-08-14 00:00,0.88607,0.89167,0.88407,0.89127,162
2007-08-15 00:00,0.89097,0.89137,0.88237,0.88477,74
2007-08-16 00:00,0.88287,0.88347,0.84367,0.85907,20
2007-08-17 00:00,0.84797,0.84907,0.84087,0.84447,13
2007-08-19 00:00,0.84457,0.84797,0.84067,0.84597,19
2007-08-20 00:00,0.84347,0.85283,0.83767,0.84707,91
2007-08-21 00:00,0.84597,0.85217,0.84567,0.85147,56
2007-08-22 00:00,0.85017,0.85927,0.84987,0.85717,84
2007-08-23 00:00,0.85807,0.86517,0.85807,0.86057,59
2007-08-24 00:00,0.86237,0.86927,0.86227,0.86897,86
2007-08-26 00:00,0.86957,0.87247,0.86937,0.87177,39
2007-08-27 00:00,0.87117,0.87467,0.86957,0.87087,189
2007-08-28 00:00,0.87067,0.87207,0.86247,0.86297,91
2007-08-29 00:00,0.85977,0.87097,0.85937,0.86947,47
2007-08-30 00:00,0.86857,0.86897,0.86047,0.86307,76
2007-08-31 00:00,0.86277,0.86867,0.86037,0.86347,75
2007-09-02 00:00,0.86337,0.86417,0.85977,0.86317,98
2007-09-03 00:00,0.86297,0.86707,0.86117,0.86327,284
2007-09-04 00:00,0.86377,0.87077,0.86137,0.86577,148
2007-09-05 00:00,0.86657,0.86817,0.86267,0.86507,124
2007-09-06 00:00,0.86437,0.87287,0.86377,0.87147,186
2007-09-07 00:00,0.87137,0.87277,0.86747,0.87167,156
2007-09-09 00:00,0.87047,0.87187,0.86867,0.86897,24
