,Date,Open,High,Low,Close,Volume,Yield,PercentageVolume,SMA6,EMA6,WMA6,HMA6,SMA20,EMA20,WMA20,HMA20,SMA50,EMA50,WMA50,HMA50,SMA100,EMA100,WMA100,HMA100,MACD,CCI,Stochastic Oscillator,RSI,ROC,PPO,KST,BOLU,BOLD,BOLM
131,2007-06-03 00:00,1.6532,1.6536,1.65209,1.65232,39722,-0.000532,0.00038,1.649852,1.650791,1.650357,1.652918,1.651877,1.650388,1.651448,1.648243,1.646587,1.644778,1.649333,1.653753,1.632229,1.636042,1.640006,1.658592,0.001253,44.600783,46.863905,54.328478,-0.240295,0.075934,4.482826,1.657115,1.646136,1.651626
132,2007-06-04 00:00,1.6531,1.6549,1.64835,1.6495,875542,-0.002178,7.5e-05,1.649368,1.650422,1.650256,1.652581,1.651932,1.650304,1.651222,1.648541,1.646884,1.644963,1.649447,1.653494,1.632568,1.636309,1.640348,1.658594,0.001054,12.051403,30.177515,46.813787,-0.308232,0.063892,4.038825,1.657355,1.646376,1.651866
133,2007-06-05 00:00,1.6495,1.6518,1.64544,1.6467,887041,-0.001697,7.2e-05,1.649252,1.649359,1.649494,1.649094,1.651847,1.649961,1.650724,1.648514,1.647129,1.645031,1.64944,1.653146,1.632792,1.636514,1.640628,1.658535,0.000663,-40.940423,13.666072,40.410096,-0.264677,0.040193,3.579262,1.657344,1.646365,1.651855
134,2007-06-06 00:00,1.6468,1.6481,1.64127,1.64203,1010029,-0.002897,6.8e-05,1.648725,1.647265,1.64743,1.644037,1.651413,1.649205,1.649789,1.647652,1.647209,1.644914,1.64924,1.6526,1.632989,1.636624,1.640811,1.65837,-2.4e-05,-98.248699,4.74111,31.989071,-0.389457,-0.001426,3.062814,1.657021,1.646042,1.651531
135,2007-06-07 00:00,1.6423,1.6494,1.64147,1.6445,874033,0.00134,9.1e-05,1.648108,1.646475,1.646223,1.641987,1.651048,1.648757,1.64913,1.646609,1.647403,1.644897,1.649134,1.65196,1.633201,1.63678,1.641039,1.658139,-0.000364,-63.906586,23.697726,39.662514,-0.393701,-0.022081,2.480692,1.656714,1.645735,1.651224
136,2007-06-08 00:00,1.64455,1.6524,1.6438,1.6515,1042558,0.004226,8.2e-05,1.647758,1.647911,1.647192,1.645944,1.650958,1.649018,1.649173,1.646368,1.647639,1.645156,1.649295,1.651434,1.633469,1.637071,1.641402,1.657927,-6.8e-05,2.442347,75.055026,55.924068,0.054526,-0.004138,1.920318,1.656529,1.64555,1.65104
137,2007-06-10 00:00,1.651,1.6516,1.65009,1.6511,51910,6.1e-05,0.000291,1.647555,1.648822,1.648147,1.650741,1.650718,1.649217,1.649187,1.646783,1.647843,1.645389,1.64943,1.650986,1.633727,1.637349,1.641751,1.657732,0.000132,27.696785,72.120323,54.947654,-0.078673,0.008028,1.438015,1.656339,1.64536,1.65085
138,2007-06-11 00:00,1.6511,1.6552,1.64929,1.6538,734633,0.001635,8e-05,1.648272,1.650244,1.649931,1.654108,1.650518,1.649653,1.64948,1.647907,1.648051,1.645719,1.649664,1.650701,1.633987,1.637675,1.642148,1.65758,0.000503,54.908958,89.949749,60.340675,0.388491,0.030524,1.062615,1.656166,1.645187,1.650676
139,2007-06-12 00:00,1.6538,1.6565,1.65125,1.6522,876751,-0.000967,6e-05,1.649188,1.650803,1.651054,1.654398,1.650123,1.649896,1.649641,1.649088,1.648178,1.645973,1.649827,1.650521,1.634288,1.637962,1.642509,1.657446,0.000661,68.315066,71.766251,55.775453,0.426091,0.040058,0.712018,1.655847,1.644868,1.650358
140,2007-06-13 00:00,1.6522,1.6576,1.6521,1.6562,1234486,0.002421,4.5e-05,1.65155,1.652345,1.653057,1.655266,1.650118,1.650496,1.650219,1.650501,1.648434,1.646374,1.650141,1.650546,1.634628,1.638323,1.642943,1.65737,0.001096,104.647919,91.426822,63.698081,0.485378,0.0664,0.399854,1.655745,1.644766,1.650256
141,2007-06-14 00:00,1.6562,1.6598,1.6538,1.6591,967421,0.001751,6.2e-05,1.653983,1.654275,1.655214,1.657794,1.650343,1.651316,1.651075,1.652359,1.64882,1.646874,1.65056,1.650817,1.635007,1.638735,1.643427,1.657381,0.001655,128.327927,96.222342,68.429328,0.332608,0.10027,0.155441,1.655877,1.644898,1.650388
142,2007-06-15 00:00,1.6591,1.6628,1.6566,1.6618,809316,0.001627,7.7e-05,1.6557,1.656425,1.657448,1.661241,1.650879,1.652314,1.652166,1.654724,1.649298,1.647459,1.651069,1.651335,1.635407,1.639192,1.643958,1.657498,0.00229,139.231401,95.355318,72.306676,0.573739,0.138664,0.047355,1.656295,1.645315,1.650805
143,2007-06-17 00:00,1.6613,1.6625,1.6608,1.6616,43451,0.000181,0.000391,1.65745,1.657904,1.659133,1.663073,1.651537,1.653198,1.653187,1.657285,1.649704,1.648013,1.651551,1.652022,1.635778,1.639635,1.644477,1.657703,0.002745,124.165345,94.426382,71.555557,0.733556,0.166163,0.130159,1.656897,1.645918,1.651407
144,2007-06-18 00:00,1.6617,1.6663,1.6607,1.666,762842,0.002588,7.3e-05,1.659483,1.660217,1.661576,1.665183,1.652287,1.654418,1.654564,1.660159,1.65018,1.648719,1.65219,1.652966,1.636174,1.640157,1.645075,1.658025,0.003422,125.509789,98.801438,77.49104,1.172041,0.206979,0.426067,1.657603,1.646623,1.652113
145,2007-06-19 00:00,1.666,1.6672,1.66145,1.6646,859642,-0.00084,6.7e-05,1.66155,1.661469,1.663038,1.666094,1.652987,1.655387,1.655737,1.662734,1.650654,1.649342,1.652756,1.654065,1.63657,1.640641,1.645638,1.65842,0.003801,102.645451,89.973004,71.976933,1.374518,0.229807,0.85254,1.658299,1.64732,1.65281
146,2007-06-20 00:00,1.6646,1.6656,1.65788,1.6591,1047129,-0.003304,7.4e-05,1.662033,1.660792,1.662338,1.663251,1.653322,1.655741,1.656319,1.664195,1.651004,1.649724,1.653087,1.655113,1.636929,1.641007,1.646084,1.658807,0.003616,55.474454,68.762052,54.422561,0.887808,0.218582,1.330907,1.658752,1.647773,1.653262
147,2007-06-21 00:00,1.6591,1.6635,1.65825,1.6622,915250,0.001868,5.7e-05,1.66255,1.661194,1.662386,1.661108,1.654062,1.656356,1.657165,1.665084,1.651485,1.650214,1.653526,1.65617,1.637327,1.641427,1.646584,1.659209,0.003678,53.206289,80.717316,60.662069,0.647896,0.222206,1.870307,1.659371,1.648392,1.653882
148,2007-06-22 00:00,1.6622,1.6637,1.6537,1.6556,1013766,-0.003971,9.9e-05,1.661517,1.659596,1.6604,1.657827,1.654582,1.656284,1.657311,1.664761,1.651721,1.650425,1.653687,1.657016,1.637667,1.641707,1.646946,1.659543,0.003157,14.913532,54.91644,45.395449,0.272546,0.190757,2.455711,1.659964,1.648985,1.654474
149,2007-06-24 00:00,1.65506,1.65512,1.65356,1.6543,38918,-0.000459,0.000401,1.6603,1.658083,1.658338,1.65463,1.654887,1.656095,1.657284,1.663565,1.651943,1.650577,1.653788,1.657625,1.638094,1.641957,1.647276,1.659795,0.00261,-19.231102,44.871795,42.939443,0.030233,0.157687,3.071131,1.660302,1.649323,1.654813
150,2007-06-25 00:00,1.6543,1.6559,1.65143,1.653,930843,-0.000786,4.8e-05,1.658133,1.656631,1.656252,1.652241,1.654857,1.6558,1.657104,1.661739,1.652087,1.650672,1.65383,1.657993,1.638498,1.642175,1.647571,1.659952,0.002047,-26.329861,20.714685,40.416411,0.04842,0.12372,3.647691,1.660389,1.64941,1.6549
151,2007-06-26 00:00,1.653,1.65555,1.65095,1.6516,943600,-0.000847,4.9e-05,1.655967,1.655193,1.654386,1.650925,1.654821,1.6554,1.656794,1.659406,1.652249,1.650708,1.653811,1.658119,1.638895,1.642362,1.64783,1.660004,0.001472,-31.256333,12.897822,37.66629,-0.277744,0.088952,4.088443,1.660391,1.649412,1.654901
152,2007-06-27 00:00,1.6516,1.6544,1.649,1.6541,1054059,0.001514,5.1e-05,1.655133,1.654881,1.653852,1.651759,1.655051,1.655276,1.656726,1.657254,1.652394,1.650841,1.653883,1.658142,1.63939,1.642594,1.648131,1.659989,0.001204,-30.505744,28.021978,45.330989,-0.301368,0.072738,4.386388,1.66047,1.649491,1.654981
153,2007-06-28 00:00,1.6541,1.6576,1.6522,1.656,939384,0.001149,5.7e-05,1.6541,1.655201,1.6541,1.654216,1.655516,1.655345,1.656816,1.655617,1.652484,1.651043,1.654025,1.658157,1.63992,1.64286,1.64846,1.65994,0.001131,0.278246,38.461538,50.652101,-0.349019,0.068361,4.530791,1.660834,1.649855,1.655345
154,2007-06-29 00:00,1.656,1.6573,1.65233,1.6541,858859,-0.001147,5.8e-05,1.65385,1.654886,1.6541,1.6553,1.65612,1.655227,1.656681,1.654281,1.652568,1.651163,1.654088,1.65811,1.640489,1.643082,1.648741,1.659845,0.00091,-7.900126,28.021978,45.537855,-0.451372,0.054997,4.535006,1.661373,1.650394,1.655884
155,2007-07-01 00:00,1.65301,1.6544,1.65244,1.65405,46515,0.000629,0.000421,1.653808,1.654647,1.654157,1.654873,1.656597,1.655115,1.656484,1.653313,1.652689,1.651277,1.654146,1.658032,1.640958,1.6433,1.64901,1.65972,0.000722,-20.980472,27.747253,45.39867,-0.717287,0.043659,4.422411,1.661799,1.650819,1.656309
156,2007-07-02 00:00,1.6541,1.6545,1.6461,1.6488,1046869,-0.003204,8e-05,1.653108,1.652977,1.652726,1.651636,1.656462,1.654513,1.655741,1.652125,1.652735,1.651179,1.653994,1.657786,1.641421,1.643409,1.649165,1.659522,0.000148,-71.587118,12.796209,33.130409,-0.949177,0.008968,4.141739,1.661827,1.650848,1.656337
157,2007-07-03 00:00,1.6488,1.6557,1.64817,1.65465,856302,0.003548,8.8e-05,1.653617,1.653455,1.653167,1.651402,1.65664,1.654526,1.655569,1.651484,1.65292,1.651316,1.654069,1.657572,1.641842,1.643631,1.649427,1.659327,0.000164,-23.730764,40.521327,50.372995,-0.268218,0.009889,3.746337,1.661922,1.650943,1.656433
158,2007-07-04 00:00,1.65465,1.6575,1.65323,1.6564,449341,0.001058,9.5e-05,1.654,1.654296,1.653962,1.654103,1.65677,1.654705,1.655546,1.65158,1.653094,1.651515,1.654205,1.657433,1.642215,1.643884,1.649715,1.659161,0.000313,19.114951,48.815166,54.428948,-0.348935,0.018935,3.28,1.66207,1.651091,1.65658
159,2007-07-05 00:00,1.6564,1.6575,1.6522,1.65482,1070137,-0.000954,5e-05,1.653803,1.654446,1.654196,1.656006,1.656901,1.654716,1.65536,1.652016,1.65321,1.651645,1.654273,1.657293,1.642576,1.644101,1.649965,1.659006,0.000301,4.920754,44.717949,50.158383,-0.047113,0.018189,2.773291,1.662146,1.651167,1.656656
