Model,InitialBudget,Risk_Factor,Smooth_Factor,Leverage,Final_Budget
RNN,1000,1.0,1,350,0.42243498749263175
RNN,1000,1.0,1,400,133.2120895385746
RNN,1000,1.0,1,450,24.863600730896167
RNN,1000,1.0,1,500,111.11963829900017
RNN,1000,1.0,2,50,854.5341491699207
RNN,1000,1.0,2,100,804.8865795135489
RNN,1000,1.0,2,150,727.7842760086055
RNN,1000,1.0,2,200,650.6819725036619
RNN,1000,1.0,2,250,573.5796689987183
RNN,1000,1.0,2,300,496.47736549377385
RNN,1000,1.0,2,350,419.3750619888301
RNN,1000,1.0,2,400,342.2727584838869
RNN,1000,1.0,2,450,265.17045497894253
RNN,1000,1.0,2,500,188.06815147399857
RNN,1000,1.0,3,50,882.4406464894641
RNN,1000,1.0,3,100,862.0932896932011
RNN,1000,1.0,3,150,823.0992356936199
RNN,1000,1.0,3,200,784.1051816940385
RNN,1000,1.0,3,250,745.1111276944571
RNN,1000,1.0,3,300,706.1170736948757
RNN,1000,1.0,3,350,667.1230196952945
RNN,1000,1.0,3,400,628.1289656957132
RNN,1000,1.0,3,450,589.134911696132
RNN,1000,1.0,3,500,550.1408576965501
RNN,1000,1.0,4,50,898.1096446514131
RNN,1000,1.0,4,100,855.9744656085969
RNN,1000,1.0,4,150,811.5769177675248
RNN,1000,1.0,4,200,767.1793699264528
RNN,1000,1.0,4,250,722.7818220853807
RNN,1000,1.0,4,300,678.3842742443087
RNN,1000,1.0,4,350,633.9867264032365
RNN,1000,1.0,4,400,589.5891785621644
RNN,1000,1.0,4,450,545.1916307210923
RNN,1000,1.0,4,500,500.79408288002014
RNN,1000,1.0,5,50,888.786149024964
RNN,1000,1.0,5,100,855.0780057907117
RNN,1000,1.0,5,150,820.0945973396318
RNN,1000,1.0,5,200,785.1111888885522
RNN,1000,1.0,5,250,750.1277804374727
RNN,1000,1.0,5,300,715.1443719863925
RNN,1000,1.0,5,350,680.1609635353132
RNN,1000,1.0,5,400,645.1775550842335
RNN,1000,1.0,5,450,610.1941466331534
RNN,1000,1.0,5,500,575.2107381820737
RNN,1000,1.0,6,50,920.5543200174936
RNN,1000,1.0,6,100,892.4642006556146
RNN,1000,1.0,6,150,864.5019233226714
RNN,1000,1.0,6,200,836.5396459897281
RNN,1000,1.0,6,250,808.5773686567849
RNN,1000,1.0,6,300,780.6150913238419
RNN,1000,1.0,6,350,752.6528139908986
RNN,1000,1.0,6,400,724.6905366579554
RNN,1000,1.0,6,450,696.7282593250121
RNN,1000,1.0,6,500,668.7659819920689
RNN,1000,1.0,7,50,907.9402174268465
RNN,1000,1.0,7,100,883.8629722595233
RNN,1000,1.0,7,150,860.6598377227806
RNN,1000,1.0,7,200,837.4567031860381
RNN,1000,1.0,7,250,814.2535686492955
RNN,1000,1.0,7,300,791.0504341125527
RNN,1000,1.0,7,350,767.8472995758106
RNN,1000,1.0,7,400,744.6441650390677
RNN,1000,1.0,7,450,721.4410305023255
RNN,1000,1.0,7,500,698.2378959655822
RNN,1000,1.0,8,50,916.7342036962509
RNN,1000,1.0,8,100,895.6666141748428
RNN,1000,1.0,8,150,875.7163658738136
RNN,1000,1.0,8,200,855.7661175727844
RNN,1000,1.0,8,250,835.8158692717552
RNN,1000,1.0,8,300,815.865620970726
RNN,1000,1.0,8,350,795.9153726696968
RNN,1000,1.0,8,400,775.9651243686676
RNN,1000,1.0,8,450,756.0148760676384
RNN,1000,1.0,8,500,736.0646277666092
RNN,1000,1.0,9,50,921.1392270194157
RNN,1000,1.0,9,100,902.4124807781637
RNN,1000,1.0,9,150,885.32922665278
RNN,1000,1.0,9,200,868.2459725273966
RNN,1000,1.0,9,250,851.162718402013
RNN,1000,1.0,9,300,834.0794642766292
RNN,1000,1.0,9,350,816.9962101512459
RNN,1000,1.0,9,400,799.9129560258624
RNN,1000,1.0,9,450,782.8297019004784
RNN,1000,1.0,9,500,765.746447775095
RNN,1000,1.0,10,50,933.9306473732007
RNN,1000,1.0,10,100,917.0765757560742
RNN,1000,1.0,10,150,901.7687916755689
RNN,1000,1.0,10,200,886.4610075950635
RNN,1000,1.0,10,250,871.1532235145579
RNN,1000,1.0,10,300,855.8454394340528
RNN,1000,1.0,10,350,840.5376553535472
RNN,1000,1.0,10,400,825.229871273042
RNN,1000,1.0,10,450,809.9220871925367
RNN,1000,1.0,10,500,794.6143031120313
RNN,10000,0.1,1,50,9712.104344367992
RNN,10000,0.1,1,100,9504.647457599658
RNN,10000,0.1,1,150,9297.190570831328
RNN,10000,0.1,1,200,9089.73368406299
RNN,10000,0.1,1,250,8882.276797294657
RNN,10000,0.1,1,300,8674.819910526321
RNN,10000,0.1,1,350,8467.363023757993
RNN,10000,0.1,1,400,8259.906136989663
RNN,10000,0.1,1,450,8052.449250221333
RNN,10000,0.1,1,500,7844.992363452999
RNN,10000,0.1,2,50,9878.691703081122
RNN,10000,0.1,2,100,9798.23181033134
RNN,10000,0.1,2,150,9717.77191758154
RNN,10000,0.1,2,200,9637.31202483175
RNN,10000,0.1,2,250,9556.85213208196
RNN,10000,0.1,2,300,9476.39223933217
RNN,10000,0.1,2,350,9395.932346582378
RNN,10000,0.1,2,400,9315.472453832586
RNN,10000,0.1,2,450,9235.012561082794
RNN,10000,0.1,2,500,9154.552668332999
RNN,10000,0.1,3,50,9918.888485431658
RNN,10000,0.1,3,100,9865.124360720298
RNN,10000,0.1,3,150,9811.36023600894
RNN,10000,0.1,3,200,9757.596111297582
RNN,10000,0.1,3,250,9703.831986586218
RNN,10000,0.1,3,300,9650.067861874864
RNN,10000,0.1,3,350,9596.303737163507
RNN,10000,0.1,3,400,9542.539612452145
RNN,10000,0.1,3,450,9488.775487740788
RNN,10000,0.1,3,500,9435.011363029433
RNN,10000,0.1,4,50,9939.98102545738
RNN,10000,0.1,4,100,9899.99405741692
RNN,10000,0.1,4,150,9860.007089376453
RNN,10000,0.1,4,200,9820.020121335989
RNN,10000,0.1,4,250,9780.033153295526
RNN,10000,0.1,4,300,9740.04618525506
RNN,10000,0.1,4,350,9700.059217214595
RNN,10000,0.1,4,400,9660.072249174129
RNN,10000,0.1,4,450,9620.08528113366
RNN,10000,0.1,4,500,9580.098313093193
RNN,10000,0.1,5,50,9953.368825912485
RNN,10000,0.1,5,100,9921.890110969549
RNN,10000,0.1,5,150,9890.41139602663
RNN,10000,0.1,5,200,9858.932681083706
RNN,10000,0.1,5,250,9827.453966140774
RNN,10000,0.1,5,300,9795.975251197844
RNN,10000,0.1,5,350,9764.496536254921
RNN,10000,0.1,5,400,9733.017821311996
RNN,10000,0.1,5,450,9701.539106369073
RNN,10000,0.1,5,500,9670.060391426146
RNN,10000,0.1,6,50,9962.05890576046
RNN,10000,0.1,6,100,9935.938551028592
RNN,10000,0.1,6,150,9909.818196296716
RNN,10000,0.1,6,200,9883.697841564848
RNN,10000,0.1,6,250,9857.57748683297
RNN,10000,0.1,6,300,9831.457132101104
RNN,10000,0.1,6,350,9805.336777369226
RNN,10000,0.1,6,400,9779.216422637359
RNN,10000,0.1,6,450,9753.096067905482
RNN,10000,0.1,6,500,9726.975713173617
RNN,10000,0.1,7,50,9968.03763423647
RNN,10000,0.1,7,100,9945.953576905373
RNN,10000,0.1,7,150,9923.869519574277
RNN,10000,0.1,7,200,9901.78546224318
RNN,10000,0.1,7,250,9879.701404912095
RNN,10000,0.1,7,300,9857.617347580994
RNN,10000,0.1,7,350,9835.5332902499
RNN,10000,0.1,7,400,9813.449232918807
RNN,10000,0.1,7,450,9791.36517558771
RNN,10000,0.1,7,500,9769.281118256617
RNN,10000,0.1,8,50,9972.263735532768
RNN,10000,0.1,8,100,9953.027960658083
RNN,10000,0.1,8,150,9933.792185783406
RNN,10000,0.1,8,200,9914.556410908723
RNN,10000,0.1,8,250,9895.32063603404
RNN,10000,0.1,8,300,9876.084861159357
RNN,10000,0.1,8,350,9856.849086284677
RNN,10000,0.1,8,400,9837.613311409994
RNN,10000,0.1,8,450,9818.377536535312
RNN,10000,0.1,8,500,9799.141761660632
RNN,10000,0.1,9,50,9975.87429020138
RNN,10000,0.1,9,100,9958.850428793152
RNN,10000,0.1,9,150,9941.826567384931
RNN,10000,0.1,9,200,9924.802705976712
RNN,10000,0.1,9,250,9907.778844568486
RNN,10000,0.1,9,300,9890.75498316026
RNN,10000,0.1,9,350,9873.731121752035
RNN,10000,0.1,9,400,9856.707260343812
RNN,10000,0.1,9,450,9839.683398935587
RNN,10000,0.1,9,500,9822.659537527363
RNN,10000,0.1,10,50,9977.790126800532
RNN,10000,0.1,10,100,9962.001911401736
RNN,10000,0.1,10,150,9946.213696002942
RNN,10000,0.1,10,200,9930.425480604139
RNN,10000,0.1,10,250,9914.637265205349
RNN,10000,0.1,10,300,9898.849049806551
RNN,10000,0.1,10,350,9883.060834407755
RNN,10000,0.1,10,400,9867.272619008963
RNN,10000,0.1,10,450,9851.48440361017
RNN,10000,0.1,10,500,9835.696188211374
RNN,10000,0.2,1,50,9498.867750167847
RNN,10000,0.2,1,100,9124.277234077437
RNN,10000,0.2,1,150,8749.68671798704
RNN,10000,0.2,1,200,8375.096201896642
RNN,10000,0.2,1,250,8000.505685806243
RNN,10000,0.2,1,300,7625.915169715847
RNN,10000,0.2,1,350,7251.324653625436
RNN,10000,0.2,1,400,6876.73413753504
RNN,10000,0.2,1,450,6502.143621444645
RNN,10000,0.2,1,500,6127.5531053542445
RNN,10000,0.2,2,50,9733.380949497227
RNN,10000,0.2,2,100,9543.562150001531
RNN,10000,0.2,2,150,9353.743350505832
RNN,10000,0.2,2,200,9163.924551010135
RNN,10000,0.2,2,250,8974.10575151444
RNN,10000,0.2,2,300,8784.28695201874
RNN,10000,0.2,2,350,8594.468152523048
RNN,10000,0.2,2,400,8404.649353027353
RNN,10000,0.2,2,450,8214.830553531661
RNN,10000,0.2,2,500,8025.011754035969
RNN,10000,0.2,3,50,9832.758291562413
RNN,10000,0.2,3,100,9715.252264340728
RNN,10000,0.2,3,150,9597.746237119054
RNN,10000,0.2,3,200,9480.240209897378
RNN,10000,0.2,3,250,9362.734182675707
RNN,10000,0.2,3,300,9245.228155454024
RNN,10000,0.2,3,350,9127.722128232343
RNN,10000,0.2,3,400,9010.216101010672
RNN,10000,0.2,3,450,8892.71007378899
RNN,10000,0.2,3,500,8775.204046567313
RNN,10000,0.2,4,50,9883.467489480963
RNN,10000,0.2,4,100,9804.978066682806
RNN,10000,0.2,4,150,9726.488643884637
RNN,10000,0.2,4,200,9647.999221086477
RNN,10000,0.2,4,250,9569.509798288316
RNN,10000,0.2,4,300,9491.020375490154
RNN,10000,0.2,4,350,9412.53095269199
RNN,10000,0.2,4,400,9334.041529893828
RNN,10000,0.2,4,450,9255.552107095666
RNN,10000,0.2,4,500,9177.0626842975
RNN,10000,0.2,5,50,9906.88218593597
RNN,10000,0.2,5,100,9842.91469573975
RNN,10000,0.2,5,150,9778.947205543514
RNN,10000,0.2,5,200,9714.979715347295
RNN,10000,0.2,5,250,9651.01222515107
RNN,10000,0.2,5,300,9587.04473495484
RNN,10000,0.2,5,350,9523.077244758608
RNN,10000,0.2,5,400,9459.109754562385
RNN,10000,0.2,5,450,9395.142264366154
RNN,10000,0.2,5,500,9331.174774169927
RNN,10000,0.2,6,50,9924.398616949704
RNN,10000,0.2,6,100,9871.316190560638
RNN,10000,0.2,6,150,9818.233764171577
RNN,10000,0.2,6,200,9765.151337782514
RNN,10000,0.2,6,250,9712.068911393446
RNN,10000,0.2,6,300,9658.986485004387
RNN,10000,0.2,6,350,9605.904058615326
RNN,10000,0.2,6,400,9552.82163222626
RNN,10000,0.2,6,450,9499.739205837199
RNN,10000,0.2,6,500,9446.65677944814
RNN,10000,0.2,7,50,9935.378003120419
RNN,10000,0.2,7,100,9890.262923921868
RNN,10000,0.2,7,150,9845.147844723315
RNN,10000,0.2,7,200,9800.032765524764
RNN,10000,0.2,7,250,9754.91768632621
RNN,10000,0.2,7,300,9709.802607127658
RNN,10000,0.2,7,350,9664.687527929103
RNN,10000,0.2,7,400,9619.572448730547
RNN,10000,0.2,7,450,9574.457369531996
RNN,10000,0.2,7,500,9529.342290333445
RNN,10000,0.2,8,50,9944.764715433119
RNN,10000,0.2,8,100,9905.456882715229
RNN,10000,0.2,8,150,9866.149049997333
RNN,10000,0.2,8,200,9826.841217279441
RNN,10000,0.2,8,250,9787.53338456155
RNN,10000,0.2,8,300,9748.225551843654
RNN,10000,0.2,8,350,9708.91771912576
RNN,10000,0.2,8,400,9669.609886407865
RNN,10000,0.2,8,450,9630.302053689968
RNN,10000,0.2,8,500,9590.99422097207
RNN,10000,0.2,9,50,9952.065491676332
RNN,10000,0.2,9,100,9917.274406221164
RNN,10000,0.2,9,150,9882.483320766
RNN,10000,0.2,9,200,9847.692235310835
RNN,10000,0.2,9,250,9812.901149855672
RNN,10000,0.2,9,300,9778.110064400507
RNN,10000,0.2,9,350,9743.318978945346
RNN,10000,0.2,9,400,9708.527893490185
RNN,10000,0.2,9,450,9673.736808035019
RNN,10000,0.2,9,500,9638.945722579852
RNN,10000,0.2,10,50,9958.074946403513
RNN,10000,0.2,10,100,9927.273828983312
RNN,10000,0.2,10,150,9896.472711563129
RNN,10000,0.2,10,200,9865.671594142941
RNN,10000,0.2,10,250,9834.870476722746
RNN,10000,0.2,10,300,9804.069359302552
RNN,10000,0.2,10,350,9773.268241882364
RNN,10000,0.2,10,400,9742.467124462175
RNN,10000,0.2,10,450,9711.666007041988
RNN,10000,0.2,10,500,9680.864889621796
RNN,10000,0.30000000000000004,1,50,9626.24572515488
RNN,10000,0.30000000000000004,1,100,9382.439363002804
RNN,10000,0.30000000000000004,1,150,9138.633000850716
RNN,10000,0.30000000000000004,1,200,8894.826638698618
RNN,10000,0.30000000000000004,1,250,8651.020276546536
RNN,10000,0.30000000000000004,1,300,8407.21391439445
RNN,10000,0.30000000000000004,1,350,8163.407552242359
RNN,10000,0.30000000000000004,1,400,7919.601190090269
RNN,10000,0.30000000000000004,1,450,7675.794827938182
RNN,10000,0.30000000000000004,1,500,7431.988465786098
RNN,10000,0.30000000000000004,2,50,9598.43128919601
RNN,10000,0.30000000000000004,2,100,9301.745623350136
RNN,10000,0.30000000000000004,2,150,9005.059957504267
RNN,10000,0.30000000000000004,2,200,8708.374291658396
RNN,10000,0.30000000000000004,2,250,8411.688625812523
RNN,10000,0.30000000000000004,2,300,8115.002959966655
RNN,10000,0.30000000000000004,2,350,7818.3172941207795
RNN,10000,0.30000000000000004,2,400,7521.6316282749
RNN,10000,0.30000000000000004,2,450,7224.94596242903
RNN,10000,0.30000000000000004,2,500,6928.260296583156
RNN,10000,0.30000000000000004,3,50,9749.954473972328
RNN,10000,0.30000000000000004,3,100,9570.926558971421
RNN,10000,0.30000000000000004,3,150,9391.898643970511
RNN,10000,0.30000000000000004,3,200,9212.8707289696
RNN,10000,0.30000000000000004,3,250,9033.84281396869
RNN,10000,0.30000000000000004,3,300,8854.81489896778
RNN,10000,0.30000000000000004,3,350,8675.786983966875
RNN,10000,0.30000000000000004,3,400,8496.759068965965
RNN,10000,0.30000000000000004,3,450,8317.731153965058
RNN,10000,0.30000000000000004,3,500,8138.703238964151
RNN,10000,0.30000000000000004,4,50,9824.754557013519
RNN,10000,0.30000000000000004,4,100,9701.164937019354
RNN,10000,0.30000000000000004,4,150,9577.575317025197
RNN,10000,0.30000000000000004,4,200,9453.985697031041
RNN,10000,0.30000000000000004,4,250,9330.396077036881
RNN,10000,0.30000000000000004,4,300,9206.806457042723
RNN,10000,0.30000000000000004,4,350,9083.216837048563
RNN,10000,0.30000000000000004,4,400,8959.627217054403
RNN,10000,0.30000000000000004,4,450,8836.037597060242
RNN,10000,0.30000000000000004,4,500,8712.44797706609
RNN,10000,0.30000000000000004,5,50,9868.686978816999
RNN,10000,0.30000000000000004,5,100,9778.144257068647
RNN,10000,0.30000000000000004,5,150,9687.601535320317
RNN,10000,0.30000000000000004,5,200,9597.058813571974
RNN,10000,0.30000000000000004,5,250,9506.516091823625
RNN,10000,0.30000000000000004,5,300,9415.97337007528
RNN,10000,0.30000000000000004,5,350,9325.430648326943
RNN,10000,0.30000000000000004,5,400,9234.887926578596
RNN,10000,0.30000000000000004,5,450,9144.345204830257
RNN,10000,0.30000000000000004,5,500,9053.802483081912
RNN,10000,0.30000000000000004,6,50,9888.854122161856
RNN,10000,0.30000000000000004,6,100,9812.6515507698
RNN,10000,0.30000000000000004,6,150,9736.448979377728
RNN,10000,0.30000000000000004,6,200,9660.246407985664
RNN,10000,0.30000000000000004,6,250,9584.0438365936
RNN,10000,0.30000000000000004,6,300,9507.84126520154
RNN,10000,0.30000000000000004,6,350,9431.638693809473
RNN,10000,0.30000000000000004,6,400,9355.436122417408
RNN,10000,0.30000000000000004,6,450,9279.233551025343
RNN,10000,0.30000000000000004,6,500,9203.030979633275
RNN,10000,0.30000000000000004,7,50,9903.067004680626
RNN,10000,0.30000000000000004,7,100,9835.394385882773
RNN,10000,0.30000000000000004,7,150,9767.72176708492
RNN,10000,0.30000000000000004,7,200,9700.04914828706
RNN,10000,0.30000000000000004,7,250,9632.376529489205
RNN,10000,0.30000000000000004,7,300,9564.703910691356
RNN,10000,0.30000000000000004,7,350,9497.031291893501
RNN,10000,0.30000000000000004,7,400,9429.358673095649
RNN,10000,0.30000000000000004,7,450,9361.686054297792
RNN,10000,0.30000000000000004,7,500,9294.013435499935
RNN,10000,0.30000000000000004,8,50,9917.147073149683
RNN,10000,0.30000000000000004,8,100,9858.185324072834
RNN,10000,0.30000000000000004,8,150,9799.223574995991
RNN,10000,0.30000000000000004,8,200,9740.261825919144
RNN,10000,0.30000000000000004,8,250,9681.300076842297
RNN,10000,0.30000000000000004,8,300,9622.338327765454
RNN,10000,0.30000000000000004,8,350,9563.376578688609
RNN,10000,0.30000000000000004,8,400,9504.414829611766
RNN,10000,0.30000000000000004,8,450,9445.453080534924
RNN,10000,0.30000000000000004,8,500,9386.491331458083
RNN,10000,0.30000000000000004,9,50,9928.098237514483
RNN,10000,0.30000000000000004,9,100,9875.911609331746
RNN,10000,0.30000000000000004,9,150,9823.724981149015
RNN,10000,0.30000000000000004,9,200,9771.538352966283
RNN,10000,0.30000000000000004,9,250,9719.351724783544
RNN,10000,0.30000000000000004,9,300,9667.165096600815
RNN,10000,0.30000000000000004,9,350,9614.978468418083
RNN,10000,0.30000000000000004,9,400,9562.791840235346
RNN,10000,0.30000000000000004,9,450,9510.605212052615
RNN,10000,0.30000000000000004,9,500,9458.418583869885
RNN,10000,0.30000000000000004,10,50,9936.859169006342
RNN,10000,0.30000000000000004,10,100,9890.092637538912
RNN,10000,0.30000000000000004,10,150,9843.326106071469
RNN,10000,0.30000000000000004,10,200,9796.559574604029
RNN,10000,0.30000000000000004,10,250,9749.79304313659
RNN,10000,0.30000000000000004,10,300,9703.02651166915
RNN,10000,0.30000000000000004,10,350,9656.259980201712
RNN,10000,0.30000000000000004,10,400,9609.49344873427
RNN,10000,0.30000000000000004,10,450,9562.726917266833
RNN,10000,0.30000000000000004,10,500,9515.960385799393
RNN,10000,0.4,1,50,9294.77496147154
RNN,10000,0.4,1,100,8713.311862945518
RNN,10000,0.4,1,150,8131.848764419506
RNN,10000,0.4,1,200,7550.385665893478
RNN,10000,0.4,1,250,6968.922567367462
RNN,10000,0.4,1,300,6387.459468841448
RNN,10000,0.4,1,350,5805.996370315426
RNN,10000,0.4,1,400,5224.5332717894
RNN,10000,0.4,1,450,4643.070173263386
RNN,10000,0.4,1,500,4061.6070747373683
RNN,10000,0.4,2,50,9655.452203750605
RNN,10000,0.4,2,100,9411.517214775056
RNN,10000,0.4,2,150,9167.582225799528
RNN,10000,0.4,2,200,8923.647236823985
RNN,10000,0.4,2,250,8679.71224784845
RNN,10000,0.4,2,300,8435.777258872911
RNN,10000,0.4,2,350,8191.842269897366
RNN,10000,0.4,2,400,7947.907280921838
RNN,10000,0.4,2,450,7703.972291946302
RNN,10000,0.4,2,500,7460.037302970769
RNN,10000,0.4,3,50,9668.70594024656
RNN,10000,0.4,3,100,9420.229037602712
RNN,10000,0.4,3,150,9171.752134958862
RNN,10000,0.4,3,200,8923.275232315013
RNN,10000,0.4,3,250,8674.798329671165
RNN,10000,0.4,3,300,8426.321427027313
RNN,10000,0.4,3,350,8177.844524383468
RNN,10000,0.4,3,400,7929.367621739606
RNN,10000,0.4,3,450,7680.8907190957725
RNN,10000,0.4,3,500,7432.413816451924
RNN,10000,0.4,4,50,9769.286918640139
RNN,10000,0.4,4,100,9601.545202732086
RNN,10000,0.4,4,150,9433.803486824037
RNN,10000,0.4,4,200,9266.061770915983
RNN,10000,0.4,4,250,9098.320055007933
RNN,10000,0.4,4,300,8930.578339099879
RNN,10000,0.4,4,350,8762.836623191832
RNN,10000,0.4,4,400,8595.094907283781
RNN,10000,0.4,4,450,8427.353191375732
RNN,10000,0.4,4,500,8259.611475467684
RNN,10000,0.4,5,50,9827.592992782578
RNN,10000,0.4,5,100,9704.793024063092
RNN,10000,0.4,5,150,9581.993055343597
RNN,10000,0.4,5,200,9459.193086624104
RNN,10000,0.4,5,250,9336.393117904614
RNN,10000,0.4,5,300,9213.593149185122
RNN,10000,0.4,5,350,9090.793180465625
RNN,10000,0.4,5,400,8967.993211746136
RNN,10000,0.4,5,450,8845.193243026639
RNN,10000,0.4,5,500,8722.39327430715
RNN,10000,0.4,6,50,9866.557765007034
RNN,10000,0.4,6,100,9772.072839736948
RNN,10000,0.4,6,150,9677.587914466872
RNN,10000,0.4,6,200,9583.102989196794
RNN,10000,0.4,6,250,9488.61806392672
RNN,10000,0.4,6,300,9394.133138656636
RNN,10000,0.4,6,350,9299.648213386554
RNN,10000,0.4,6,400,9205.16328811648
RNN,10000,0.4,6,450,9110.678362846395
RNN,10000,0.4,6,500,9016.193437576314
RNN,10000,0.4,7,50,9893.20762498038
RNN,10000,0.4,7,100,9819.959170477712
RNN,10000,0.4,7,150,9746.710715975054
RNN,10000,0.4,7,200,9673.462261472394
RNN,10000,0.4,7,250,9600.21380696973
RNN,10000,0.4,7,300,9526.965352467076
RNN,10000,0.4,7,350,9453.716897964407
RNN,10000,0.4,7,400,9380.468443461745
RNN,10000,0.4,7,450,9307.219988959083
RNN,10000,0.4,7,500,9233.971534456428
RNN,10000,0.4,8,50,9895.790565013876
RNN,10000,0.4,8,100,9821.538317203514
RNN,10000,0.4,8,150,9747.286069393138
RNN,10000,0.4,8,200,9673.03382158277
RNN,10000,0.4,8,250,9598.781573772403
RNN,10000,0.4,8,300,9524.529325962036
RNN,10000,0.4,8,350,9450.277078151665
RNN,10000,0.4,8,400,9376.024830341295
RNN,10000,0.4,8,450,9301.772582530926
RNN,10000,0.4,8,500,9227.520334720553
RNN,10000,0.4,9,50,9904.130983352657
RNN,10000,0.4,9,100,9834.548812442355
RNN,10000,0.4,9,150,9764.966641532053
RNN,10000,0.4,9,200,9695.384470621744
RNN,10000,0.4,9,250,9625.802299711439
RNN,10000,0.4,9,300,9556.220128801137
RNN,10000,0.4,9,350,9486.637957890829
RNN,10000,0.4,9,400,9417.055786980522
RNN,10000,0.4,9,450,9347.473616070218
RNN,10000,0.4,9,500,9277.891445159918
RNN,10000,0.4,10,50,9915.812225341793
RNN,10000,0.4,10,100,9853.456850051884
RNN,10000,0.4,10,150,9791.10147476196
RNN,10000,0.4,10,200,9728.746099472051
RNN,10000,0.4,10,250,9666.390724182134
RNN,10000,0.4,10,300,9604.035348892216
RNN,10000,0.4,10,350,9541.679973602295
RNN,10000,0.4,10,400,9479.324598312383
RNN,10000,0.4,10,450,9416.969223022463
RNN,10000,0.4,10,500,9354.613847732548
RNN,10000,0.5,1,50,8820.279300212866
RNN,10000,0.5,1,100,7749.319732189182
RNN,10000,0.5,1,150,6678.360164165494
RNN,10000,0.5,1,200,5607.400596141814
RNN,10000,0.5,1,250,4536.441028118132
RNN,10000,0.5,1,300,3465.4814600944537
RNN,10000,0.5,1,350,2394.5218920707666
RNN,10000,0.5,1,400,1323.5623240470868
RNN,10000,0.5,1,450,32.969129340339606
RNN,10000,0.5,1,500,115.36552424053097
RNN,10000,0.5,2,50,9361.657291650772
RNN,10000,0.5,2,100,8821.048974990845
RNN,10000,0.5,2,150,8280.440658330917
RNN,10000,0.5,2,200,7739.832341670991
RNN,10000,0.5,2,250,7199.224025011063
RNN,10000,0.5,2,300,6658.615708351135
RNN,10000,0.5,2,350,6118.007391691208
RNN,10000,0.5,2,400,5577.399075031279
RNN,10000,0.5,2,450,5036.790758371353
RNN,10000,0.5,2,500,4496.182441711426
RNN,10000,0.5,3,50,9604.510068893433
RNN,10000,0.5,3,100,9294.957021872186
RNN,10000,0.5,3,150,8985.403974850933
RNN,10000,0.5,3,200,8675.850927829684
RNN,10000,0.5,3,250,8366.297880808432
RNN,10000,0.5,3,300,8056.744833787181
RNN,10000,0.5,3,350,7747.191786765926
RNN,10000,0.5,3,400,7437.638739744664
RNN,10000,0.5,3,450,7128.085692723427
RNN,10000,0.5,3,500,6818.532645702176
RNN,10000,0.5,4,50,9709.936738014221
RNN,10000,0.5,4,100,9500.471338629723
RNN,10000,0.5,4,150,9291.005939245224
RNN,10000,0.5,4,200,9081.540539860725
RNN,10000,0.5,4,250,8872.075140476227
RNN,10000,0.5,4,300,8662.609741091728
RNN,10000,0.5,4,350,8453.14434170723
RNN,10000,0.5,4,400,8243.678942322731
RNN,10000,0.5,4,450,8034.213542938232
RNN,10000,0.5,4,500,7824.748143553734
RNN,10000,0.5,5,50,9785.292601585394
RNN,10000,0.5,5,100,9634.187734127056
RNN,10000,0.5,5,150,9483.082866668714
